title	year	kind	KMRB	genre	country	cast	director	runtime(min)	provider
엄청나게 시끄럽고 믿을 수 없게 가까운(Extremely Loud and Incredibly Close)	2012	movie	12세이상관람가	['드라마']	['미국']	['산드라 블록', '톰 행크스', '토마스 혼', '막스 폰 시도우', '존 굿맨 ', '비올라 데이비스', '제프리 라이트']	['스티븐 달드리']	129	['왓챠']
경우의 수(More than friends)	2020	TV	15세이상관람가	['드라마', '멜로/로맨스']	['한국']	['옹성우', '신예은', '김동준', '안은진', '백수민', '최찬호', '피오']	['최성범']		['넷플릭스', '티빙']
피어 스트리트 파트 1: 1994(Fear Street Part 1: 1994)	2021	movie	청소년관람불가	['공포(호러)']	['미국']	['질리언 제이콥스', '애슐리 주커만', '세이디 싱크', '프레드 헤킨저', '에밀리 브로브스트', '샬린 아모이아', '키아나 마데이라']	['리 자니악']	107	['넷플릭스']
날씨가 좋으면 찾아가겠어요(When the Weather Is Fine)	2020	TV	15세이상관람가	['드라마']	['한국']	['박민영', '서강준', '문정희', '이재욱', '임세미', '김환희']	['한지승', '장지연']		['티빙', 'seezn']
신서유기 시즌 3(New Journey to the West season 3)	2017	TV	15세이상관람가	['예능']	['한국']	['강호동', '이수근', '은지원', '안재현', '규현', '송민호']	['나영석', '신효정']		['티빙']
첫사랑의 멜로디(A Little Thing Called First Love)	2019	TV	전체관람가	['드라마']	['중국']	['라이관린']	['기소훼']		['넷플릭스', '웨이브', '티빙', '왓챠']
프리즌 브레이크 시즌 2(Prison Break)	2006	TV	15세이상관람가	['드라마', '액션', '범죄']	['미국']	['웬트워스 밀러', '도미닉 퍼셀', '사라 웨인 콜리스', '웨이드 윌리암스 ']	['폴 쉐어링']		['넷플릭스', '디즈니+']
극장판 루팡 3세 VS 명탐정 코난(Lupin The 3rd VS Detective Conan The Movie)	2013	movie	12세이상관람가	['애니메이션']	['일본']	['타카야마 미나미', '쿠리타 칸이치', '스기모토 유']	['카메가키 하지메']	108	['티빙 (더빙)', '라프텔']
투모로우 워(The Tomorrow War)	2021	movie		['액션', '어드벤처(모험)']	['미국', '미정']	['크리스 프랫 ', '이본느 스트라호브스키', 'J.K. 시몬스 ', '에드윈 호지', '샘 리차드슨', '베티 길핀']	['크리스 맥케이']	140	['아마존 프라임 비디오']
네트워크(Network)	1976	movie	15세이상관람가	['드라마', '코미디']	['미국']	['페이 더너웨이', '윌리엄 홀든', '피터 핀치', '로버트 듀발', '웨슬리 애디', '네드 비티', '아서 버가트']	['시드니 루멧']	120	['웨이브', '왓챠']
스타게이트(Stargate)	1994	movie	12세이상관람가	['액션', '어드벤처(모험)', '판타지', 'SF']	['미국']	['커트 러셀', '제임스 스페이더', '알렉시스 크루즈', '비브카 린드포스', '밀리 아비탈', '존 딜 ', '레온 리피']	['롤랜드 에머리히']	121	['웨이브', '왓챠', 'seezn']
